state_abbr,year,shall_level,income,population,violent,murder,robbery
AK,1979,0,13744.0,406000.0,491.1,13.3,109.60591133004927
AK,1980,0,15507.0,440142.0,436.0,8.86,81.79178537835517
AK,1981,0,17086.0,412000.0,615.8,14.56,114.5631067961165
AK,1982,0,19417.0,438000.0,623.7,18.49,133.78995433789956
AK,1983,0,19479.0,479000.0,613.8,13.78,97.07724425887265
AK,1984,0,19690.0,500000.0,621.6,11.6,109.39999999999999
AK,1985,0,20586.0,521000.0,581.8,9.79,92.89827255278311
AK,1986,0,20322.0,534000.0,570.4,8.61,88.01498127340824
AK,1987,0,19642.0,525000.0,455.4,10.1,73.14285714285714
AK,1988,0,20406.0,513000.0,522.8,5.65,72.90448343079923
AK,1989,0,22117.0,527000.0,497.7,7.97,67.55218216318785
AK,1990,0,23207.0,550043.0,524.5,7.45,76.72127451853764
AK,1991,0,23518.0,570000.0,613.9,7.37,113.1578947368421
AK,1992,0,24227.0,587000.0,660.5,7.5,109.02896081771719
AK,1993,0,25020.0,599000.0,760.8,9.02,122.37061769616027
AK,1994,0,25691.0,606000.0,766.3,6.27,146.20462046204622
AK,1995,1,26369.0,604000.0,770.9,9.11,155.13245033112582
AK,1996,1,26910.0,607000.0,727.7,7.41,116.9686985172982
AK,1997,1,28219.0,609000.0,701.1,8.87,106.4039408866995
AK,1998,1,29287.0,614000.0,653.9,6.68,86.64495114006515
AK,1999,1,29941.0,619500.0,630.8,8.39,91.36400322841
AK,2000,1,31996.0,626932.0,566.9,4.31,78.15839676392336
AK,2001,1,33591.0,633630.0,589.5,6.16,81.11989646954848
AK,2002,1,34766.0,641482.0,565.4,5.14,76.22973053024091
AK,2003,1,36045.0,648280.0,598.0,6.02,68.79743320787314
AK,2004,2,37054.0,657755.0,632.3,5.63,67.9584343714605
AK,2005,2,39013.0,663253.0,632.3,4.82,80.96457912742197
AK,2006,2,41013.0,670053.0,688.0,5.37,89.54515538323088
AK,2007,2,43747.0,683478.0,661.3,6.29,85.00639376834367
AK,2008,2,47800.0,686293.0,652.1,3.93,93.98318211026486
AK,2009,2,47211.0,698473.0,633.4,3.15,93.63282474769962
AK,2010,2,49543.0,714146.0,635.3,4.34,83.17626927827082
AK,2011,2,52415.0,723860.0,610.1,4.14,79.57339817091703
AK,2012,2,53340.0,730307.0,604.1,4.11,86.26509125614297
AK,2013,2,52252.0,737259.0,638.7,4.61,84.50218986814674
AK,2014,2,55098.0,737046.0,635.5,5.56,85.34067073154186
AK,2015,2,56714.0,737709.0,730.8,8.0,103.15720697456587
AK,2016,2,55536.0,741522.0,804.6,7.01,114.62910068750489
AK,2017,2,56500.0,739786.0,856.7,8.38,128.6858632090902
AK,2018,2,58997.0,735139.0,891.7,6.39,121.88171216599854
AK,2019,2,60504.0,733603.0,865.0,9.41,112.594959399021
AK,2020,2,61912.0,731158.0,837.8,6.7,97.37977290818127
AK,2021,2,65788.0,734182.0,759.1,6.13,73.551244786715
AK,2022,2,69233.0,733583.0,767.1,9.54,75.65606073205076
AL,1979,1,7275.0,3769000.0,413.3,13.16,109.49854072698328
AL,1980,1,7959.0,3861466.0,448.5,13.18,132.12598531231401
AL,1981,1,8793.0,3916000.0,470.5,11.87,126.45556690500511
AL,1982,1,9269.0,3943000.0,447.7,10.58,112.0213035759574
AL,1983,1,9908.0,3959000.0,416.0,9.19,98.3834301591311
AL,1984,1,10840.0,3990000.0,431.2,9.37,96.06516290726817
AL,1985,1,11601.0,4021000.0,457.5,9.85,105.37179806018405
AL,1986,1,12220.0,4053000.0,558.0,10.09,111.59634838391315
AL,1987,1,12830.0,4083000.0,559.2,9.31,112.19691403379866
AL,1988,1,13800.0,4127000.0,558.6,9.89,117.7610855342864
AL,1989,1,14975.0,4118000.0,590.8,10.22,133.92423506556582
AL,1990,1,15860.0,4040587.0,708.6,11.56,143.667244388006
AL,1991,1,16585.0,4089000.0,844.2,11.47,152.75128393250182
AL,1992,1,17574.0,4136000.0,871.7,11.0,164.86943907156675
AL,1993,1,18116.0,4187000.0,780.4,11.56,159.46978743730594
AL,1994,1,18963.0,4219000.0,683.7,11.87,171.20170656553685
AL,1995,1,19874.0,4253000.0,632.4,11.17,185.7512344227604
AL,1996,1,20599.0,4273000.0,565.4,10.39,166.721273110227
AL,1997,1,21487.0,4319000.0,564.5,9.86,160.47696225978237
AL,1998,1,22651.0,4352000.0,512.1,8.13,130.92830882352942
AL,1999,1,23296.0,4369862.0,490.2,7.89,121.21664253928385
AL,2000,1,24258.0,4447100.0,486.2,7.4,128.2183895122664
AL,2001,1,25046.0,4468912.0,438.2,8.48,124.95211362407673
AL,2002,1,25671.0,4478896.0,445.0,6.77,133.11316002872135
AL,2003,1,26700.0,4503726.0,429.2,6.64,134.06677049181056
AL,2004,1,28385.0,4525375.0,427.0,5.61,133.51379719912714
AL,2005,1,29780.0,4548327.0,432.6,8.22,141.74442602741624
AL,2006,1,31264.0,4599030.0,425.2,8.31,153.55411902075002
AL,2007,1,32516.0,4627851.0,448.9,8.9,159.85821496845944
AL,2008,1,33441.0,4661900.0,452.8,7.53,157.5752375640833
AL,2009,1,32717.0,4708708.0,450.1,6.84,133.05135931130152
AL,2010,1,33848.0,4785401.0,383.7,5.75,101.6424746849846
AL,2011,1,34884.0,4803689.0,419.8,6.22,102.12984229412021
AL,2012,1,35559.0,4817528.0,450.3,7.1,104.20281937126259
AL,2013,1,35706.0,4833996.0,431.0,7.16,96.09027396795528
AL,2014,1,36722.0,4846411.0,427.7,5.69,97.02024859220566
AL,2015,1,38189.0,4853875.0,473.0,7.17,95.01686796631557
AL,2016,1,38704.0,4860545.0,532.4,8.37,96.42951562016194
AL,2017,1,39968.0,4875120.0,522.4,8.59,86.82863191059913
AL,2018,1,41324.0,4887681.0,523.1,7.84,82.80000270066725
AL,2019,1,42998.0,4907965.0,504.7,7.95,79.91092031014891
AL,2020,1,45873.0,4921532.0,453.6,9.57,54.170124262120005
AL,2021,1,50630.0,5049846.0,348.3,9.43,31.090057003718528
AL,2022,1,51690.0,5074296.0,438.1,11.59,37.16771745282498
AR,1979,0,7090.0,2180000.0,366.2,9.08,74.58715596330275
AR,1980,0,7601.0,2284037.0,335.2,9.19,80.90937230876733
AR,1981,0,8592.0,2294000.0,310.3,9.11,77.41935483870968
AR,1982,0,9021.0,2291000.0,324.7,8.16,78.78655608904408
AR,1983,0,9518.0,2328000.0,297.7,7.65,69.3298969072165
AR,1984,0,10538.0,2349000.0,321.4,7.49,67.56066411238825
AR,1985,0,11165.0,2359000.0,347.6,7.93,68.5459940652819
AR,1986,0,11708.0,2372000.0,394.8,8.05,79.67959527824621
AR,1987,0,12106.0,2388000.0,412.0,7.62,79.14572864321609
AR,1988,0,13015.0,2422000.0,422.7,8.71,84.10404624277457
AR,1989,0,13934.0,2406000.0,473.7,8.44,110.55694098088112
AR,1990,0,14621.0,2350725.0,532.2,10.25,113.19911942060429
AR,1991,0,15313.0,2372000.0,593.3,11.13,135.6239460370995
AR,1992,0,16431.0,2399000.0,576.5,10.8,125.51062942892871
AR,1993,0,16945.0,2424000.0,593.3,10.19,124.87623762376238
AR,1994,0,17743.0,2453000.0,595.1,11.99,128.74031797798614
AR,1995,1,18582.0,2484000.0,553.2,10.43,125.6843800322061
AR,1996,1,19427.0,2510000.0,524.3,8.73,114.1035856573705
AR,1997,1,20176.0,2523000.0,526.9,9.91,111.53388822829965
AR,1998,1,21203.0,2538000.0,490.2,7.92,96.21749408983452
AR,1999,1,21842.0,2551373.0,425.2,5.6,79.32983534747761
AR,2000,1,22731.0,2673400.0,445.3,6.28,74.84850751851575
AR,2001,1,23841.0,2694698.0,452.4,5.49,80.93671350184695
AR,2002,1,24280.0,2706268.0,425.0,5.25,93.26496858404268
AR,2003,1,25564.0,2727774.0,456.4,6.6,81.64166092938784
AR,2004,1,27024.0,2750000.0,502.3,6.4,86.25454545454546
AR,2005,1,28043.0,2775708.0,528.5,6.81,91.21996982391519
AR,2006,1,29376.0,2810872.0,552.8,7.29,97.79883253310717
AR,2007,1,31036.0,2834797.0,537.1,6.98,109.5316525310278
AR,2008,1,32157.0,2855390.0,513.0,5.78,97.25466573742992
AR,2009,1,31411.0,2889450.0,515.8,6.19,89.15191472425549
AR,2010,1,32218.0,2921588.0,503.5,4.59,81.08603951001989
AR,2011,1,34181.0,2938582.0,482.3,5.44,80.2087537458543
AR,2012,1,36289.0,2949828.0,469.6,5.9,78.30965059657716
AR,2013,1,36286.0,2958765.0,463.2,5.34,76.417018587147
AR,2014,1,38220.0,2966835.0,480.2,5.9,68.65902552720323
AR,2015,1,39267.0,2977853.0,529.5,6.35,71.09148772622423
AR,2016,1,40181.0,2988231.0,554.3,7.26,71.11230691335442
AR,2017,1,41403.0,3002997.0,566.0,8.29,66.53353300053247
AR,2018,1,43031.0,3009733.0,561.6,7.38,52.928283007163756
AR,2019,1,43737.0,3020985.0,580.8,7.85,52.16841526852996
AR,2020,1,47131.0,3030522.0,671.9,10.59,52.03723978905284
AR,2021,1,53349.0,3028122.0,702.4,11.03,42.336471251818786
AR,2022,2,53714.0,3045637.0,653.2,10.28,39.794630811222746
AZ,1979,0,8712.0,2450000.0,593.0,8.94,175.7142857142857
AZ,1980,0,9676.0,2715357.0,650.9,10.27,193.6393630745423
AZ,1981,0,10755.0,2793000.0,575.8,8.13,177.62262799856785
AZ,1982,0,11129.0,2860000.0,517.0,8.25,158.63636363636365
AZ,1983,0,11942.0,2963000.0,494.2,7.19,132.39959500506245
AZ,1984,0,13038.0,3053000.0,516.1,7.8,131.11693416311823
AZ,1985,0,13987.0,3187000.0,602.5,7.97,146.53278945716974
AZ,1986,0,14720.0,3317000.0,658.3,9.26,169.24932167621344
AZ,1987,0,15208.0,3386000.0,612.6,7.47,138.42291789722387
AZ,1988,0,16025.0,3466000.0,610.1,8.48,137.04558568955568
AZ,1989,0,16779.0,3556000.0,599.6,6.66,139.03262092238472
AZ,1990,0,17317.0,3665228.0,652.4,7.75,160.89040026977858
AZ,1991,0,17745.0,3750000.0,670.7,7.76,165.73333333333335
AZ,1992,0,18287.0,3832000.0,670.8,8.14,153.10542797494782
AZ,1993,0,18924.0,3936000.0,715.0,8.61,162.90650406504065
AZ,1994,1,19836.0,4075000.0,703.1,10.45,161.9877300613497
AZ,1995,1,20712.0,4218000.0,713.5,10.41,173.75533428165005
AZ,1996,1,21681.0,4428000.0,631.5,8.51,167.77326106594398
AZ,1997,1,22757.0,4555000.0,623.7,8.23,165.68605927552142
AZ,1998,1,24130.0,4669000.0,577.9,8.05,165.23880916684516
AZ,1999,1,24866.0,4778332.0,551.1,8.04,152.52184235000834
AZ,2000,1,26271.0,5130632.0,531.7,7.0,146.25878449282663
AZ,2001,1,26946.0,5306966.0,540.3,7.54,167.1011270846657
AZ,2002,1,27325.0,5441125.0,554.5,7.11,147.02841783638493
AZ,2003,1,28384.0,5579222.0,513.3,7.9,136.56025876009235
AZ,2004,1,30154.0,5739879.0,504.4,7.21,134.51503071754647
AZ,2005,1,32150.0,5953007.0,512.0,7.48,144.1120428717789
AZ,2006,1,34460.0,6166318.0,542.6,8.64,153.9168106477804
AZ,2007,1,35602.0,6338755.0,518.0,8.65,154.03655765209413
AZ,2008,1,35586.0,6500180.0,485.6,7.11,150.90351344116624
AZ,2009,1,33467.0,6595778.0,426.5,5.76,124.30679140504729
AZ,2010,1,33778.0,6413158.0,413.6,6.36,108.41772493364424
AZ,2011,2,35263.0,6467315.0,414.2,6.14,110.47861438634116
AZ,2012,2,36364.0,6551149.0,428.6,5.46,112.69778782317422
AZ,2013,2,36918.0,6634997.0,415.6,5.35,100.31654874900471
AZ,2014,2,38268.0,6728783.0,392.7,4.62,92.51301461200339
AZ,2015,2,39888.0,6817565.0,410.2,4.49,93.28843949415958
AZ,2016,2,41173.0,6908642.0,471.0,5.63,101.97373087214535
AZ,2017,2,43255.0,7048876.0,505.7,5.99,105.54874280665457
AZ,2018,2,45297.0,7158024.0,475.7,5.35,90.93291668203403
AZ,2019,2,47718.0,7291843.0,447.1,5.44,86.46648042202774
AZ,2020,2,52080.0,7421401.0,484.8,6.91,83.69039754084169
AZ,2021,2,57175.0,7264877.0,425.6,6.68,72.52703658988307
AZ,2022,2,59120.0,7359197.0,446.2,7.03,70.6191178195121
CA,1979,0,10758.0,22696000.0,811.1,13.01,333.83415579837856
CA,1980,0,11950.0,23532680.0,893.6,14.49,384.23163022656155
CA,1981,0,13150.0,24159000.0,863.0,13.01,388.1824578831905
CA,1982,0,13785.0,24724000.0,814.7,11.24,372.0595372917004
CA,1983,0,14587.0,25174000.0,772.6,10.48,340.93111940891396
CA,1984,0,15877.0,25622000.0,763.4,10.6,327.5466396065881
CA,1985,0,16788.0,26365000.0,765.3,10.51,327.6578797648397
CA,1986,0,17581.0,26981000.0,920.5,11.26,342.8783217819947
CA,1987,0,18418.0,27663000.0,918.0,10.57,301.2724577956115
CA,1988,0,19590.0,28168000.0,929.8,10.42,305.8115592161318
CA,1989,0,20542.0,29063000.0,977.7,10.87,331.79988301276535
CA,1990,0,21483.0,29760021.0,1045.2,11.94,377.04274469429976
CA,1991,0,21877.0,30380000.0,1089.9,12.7,411.25411454904537
CA,1992,0,22664.0,30867000.0,1119.7,12.7,424.06777464606216
CA,1993,0,22990.0,31211000.0,1077.8,13.12,405.100765755663
CA,1994,0,23556.0,31431000.0,1013.0,11.78,356.8451528745506
CA,1995,0,24596.0,31589000.0,966.0,11.18,331.16274652568933
CA,1996,0,25864.0,31878000.0,862.7,9.15,295.57061296191733
CA,1997,0,26979.0,32268000.0,798.3,7.99,252.47303830420233
CA,1998,0,28901.0,32667000.0,703.7,6.65,210.5549943367925
CA,1999,0,30529.0,33145121.0,627.2,6.05,181.13978223220244
CA,2000,0,33175.0,33871648.0,621.6,6.14,177.87442760387685
CA,2001,0,33915.0,34600463.0,615.2,6.38,186.74316583567105
CA,2002,0,34047.0,35001986.0,595.4,6.84,185.61232496921747
CA,2003,0,35191.0,35462712.0,579.6,6.79,179.82268248406947
CA,2004,0,36969.0,35842038.0,527.8,6.67,172.33395042993928
CA,2005,0,38737.0,36154147.0,526.0,6.92,175.97428035019053
CA,2006,0,41454.0,36457549.0,533.5,6.82,195.13654085742297
CA,2007,0,43070.0,36553215.0,524.1,6.19,193.43305369992763
CA,2008,0,43391.0,36756666.0,504.2,5.83,188.77664258232778
CA,2009,0,41660.0,36961664.0,473.3,5.34,173.40398960393125
CA,2010,0,43137.0,37338198.0,439.6,4.84,155.6475757078582
CA,2011,0,45508.0,37683933.0,411.2,4.76,144.06935709178765
CA,2012,0,47793.0,37999878.0,423.5,4.96,148.7399512177381
CA,2013,0,48074.0,38431393.0,402.6,4.54,139.57339511476985
CA,2014,0,50617.0,38792291.0,396.4,4.38,125.49142818092389
CA,2015,0,53816.0,38993940.0,428.0,4.77,135.56465440527427
CA,2016,0,55862.0,39296476.0,444.8,4.91,139.42471584474902
CA,2017,0,58214.0,39399349.0,453.3,4.64,143.72064878533905
CA,2018,0,60984.0,39461588.0,447.5,4.41,137.67312151756286
CA,2019,0,64219.0,39437610.0,442.1,4.29,132.62974100103935
CA,2020,0,70090.0,39368078.0,442.0,5.6,113.61489377256365
CA,2021,0,77113.0,39142991.0,481.2,5.99,114.06639824738994
CA,2022,1,77230.0,39029342.0,503.6,5.76,124.22448731008583
CO,1979,0,9818.0,2772000.0,522.1,5.81,157.034632034632
CO,1980,0,11019.0,2878407.0,528.6,6.88,160.08854897865382
CO,1981,0,12372.0,2963000.0,531.7,8.07,159.50050624367194
CO,1982,0,13218.0,3045000.0,504.2,5.98,150.64039408866995
CO,1983,0,13943.0,3139000.0,476.4,6.44,126.40968461293406
CO,1984,0,15009.0,3178000.0,457.8,5.79,114.00251730648208
CO,1985,0,15720.0,3231000.0,471.0,5.85,124.17208294645621
CO,1986,0,16185.0,3267000.0,523.6,7.04,144.811753902663
CO,1987,0,16617.0,3296000.0,467.5,5.79,118.8106796116505
CO,1988,0,17620.0,3290000.0,472.6,5.68,98.78419452887539
CO,1989,0,18903.0,3317000.0,471.4,4.4,89.9608079589991
CO,1990,0,19843.0,3294394.0,526.0,4.19,90.60847002513967
CO,1991,0,20558.0,3377000.0,559.3,5.89,107.43263251406574
CO,1992,0,21600.0,3470000.0,578.8,6.22,120.46109510086455
CO,1993,0,22608.0,3566000.0,567.3,5.78,116.6573191250701
CO,1994,0,23586.0,3656000.0,509.6,5.44,106.94748358862144
CO,1995,0,24948.0,3747000.0,440.2,5.76,96.18361355751267
CO,1996,0,26269.0,3823000.0,404.5,4.71,98.22129217891707
CO,1997,0,27554.0,3893000.0,363.2,4.03,83.27767788338042
CO,1998,0,29776.0,3971000.0,377.9,4.61,81.54117350793251
CO,1999,0,31167.0,4056133.0,340.5,4.56,75.34269709597787
CO,2000,0,33872.0,4301261.0,334.0,3.12,70.53745401639193
CO,2001,0,34812.0,4430989.0,349.6,3.57,80.23039551666682
CO,2002,0,34405.0,4501051.0,352.9,3.98,79.51476221886844
CO,2003,1,34757.0,4547633.0,346.5,4.07,82.19660645439068
CO,2004,1,35753.0,4601821.0,372.0,4.37,81.2504441176656
CO,2005,1,37619.0,4663295.0,396.7,3.71,84.66116769365867
CO,2006,1,39869.0,4753377.0,395.4,3.6,80.4480688150761
CO,2007,1,41760.0,4861515.0,351.8,3.19,71.19179926422113
CO,2008,1,42961.0,4939456.0,353.9,3.34,68.91447155314269
CO,2009,1,40258.0,5024748.0,338.8,3.16,67.0879415246297
CO,2010,1,40827.0,5047692.0,323.7,2.56,62.68211293399043
CO,2011,1,43735.0,5116302.0,314.4,3.03,64.48016555707618
CO,2012,1,45495.0,5189458.0,307.4,2.93,65.36328071255225
CO,2013,1,47088.0,5272086.0,305.4,3.3,59.48309644417788
CO,2014,1,50251.0,5355588.0,307.8,2.8,56.707125342726144
CO,2015,1,51401.0,5448819.0,318.4,3.17,60.83887168944316
CO,2016,1,51312.0,5530105.0,344.1,3.42,63.74200851520902
CO,2017,1,54176.0,5615902.0,372.2,3.95,68.8758457679639
CO,2018,1,57798.0,5691287.0,401.5,3.78,66.43488546615202
CO,2019,1,61278.0,5758486.0,384.6,3.98,64.53085064372823
CO,2020,1,64707.0,5807719.0,423.1,5.06,68.25399093861118
CO,2021,1,71924.0,5811297.0,480.4,6.19,74.47562910654885
CO,2022,1,76653.0,5839926.0,500.4,6.37,74.43587470115203
CT,1979,1,10909.0,3115000.0,414.2,4.21,193.29052969502408
CT,1980,1,12371.0,3095224.0,412.5,4.72,218.04560833077025
CT,1981,1,13800.0,3132000.0,448.1,5.36,246.13665389527458
CT,1982,1,14852.0,3153000.0,399.5,5.2,208.49984142086902
CT,1983,1,15797.0,3138000.0,375.0,4.11,200.63734862970045
CT,1984,1,17536.0,3154000.0,393.8,3.87,190.51997463538365
CT,1985,1,18723.0,3174000.0,402.0,3.78,190.0441083805923
CT,1986,1,20007.0,3189000.0,425.8,4.64,192.19190968955786
CT,1987,1,21590.0,3211000.0,419.0,4.86,178.13765182186236
CT,1988,1,23717.0,3241000.0,455.4,5.37,187.59642085775997
CT,1989,1,25633.0,3239000.0,511.8,5.87,214.75764124729855
CT,1990,1,26392.0,3287116.0,553.7,5.05,234.765064573322
CT,1991,1,26615.0,3291000.0,539.7,5.68,224.3694925554543
CT,1992,1,28540.0,3281000.0,495.3,5.06,210.85035050289548
CT,1993,1,29390.0,3277000.0,456.2,6.29,196.73481843149222
CT,1994,1,30153.0,3275000.0,455.5,6.56,187.78625954198475
CT,1995,1,31733.0,3275000.0,405.9,4.58,163.206106870229
CT,1996,1,33122.0,3274000.0,412.0,4.83,169.57849725106902
CT,1997,1,35017.0,3270000.0,390.9,3.79,152.87461773700306
CT,1998,1,37638.0,3274000.0,366.3,4.12,133.75076359193648
CT,1999,1,39479.0,3282031.0,345.6,3.26,123.52107582164825
CT,2000,1,42857.0,3405565.0,324.7,2.88,112.52171078807774
CT,2001,1,45032.0,3434602.0,334.6,3.06,121.789948296775
CT,2002,1,44656.0,3458587.0,312.5,2.43,117.6492018272202
CT,2003,1,44898.0,3486960.0,316.8,3.21,120.79289696469131
CT,2004,1,47098.0,3498966.0,289.0,2.86,119.69250344244557
CT,2005,1,49424.0,3500701.0,272.6,3.0,112.34892668639796
CT,2006,1,53224.0,3504809.0,299.7,3.91,127.25372481068155
CT,2007,1,57112.0,3502309.0,301.1,3.23,122.86180345594862
CT,2008,1,60543.0,3501252.0,306.7,3.77,115.47297937994752
CT,2009,1,59586.0,3518288.0,300.9,3.01,113.72008203990123
CT,2010,1,61392.0,3575498.0,282.0,3.72,99.3707729664511
CT,2011,1,62964.0,3586717.0,275.7,3.6,102.85171648613482
CT,2012,1,63556.0,3591765.0,283.5,3.26,103.26399416442891
CT,2013,1,62000.0,3599341.0,262.2,2.53,98.6569485914227
CT,2014,1,64484.0,3594762.0,238.5,2.48,88.23949958300439
CT,2015,1,66222.0,3584730.0,221.4,3.24,81.59610347222804
CT,2016,1,67551.0,3587685.0,227.7,2.2,75.56404756827871
CT,2017,1,69147.0,3573880.0,229.2,2.94,78.7099734742073
CT,2018,1,72159.0,3571520.0,209.6,2.41,61.73841949646089
CT,2019,1,74176.0,3566022.0,184.6,3.0,54.45844136687883
CT,2020,1,76832.0,3557006.0,181.6,3.94,57.154809409936334
CT,2021,1,82126.0,3623355.0,168.6,4.28,54.314302628365155
CT,2022,1,85393.0,3626205.0,153.6,3.75,45.64000104792751
DC,1979,0,12204.0,656000.0,1608.7,27.44,1054.878048780488
DC,1980,0,13234.0,635233.0,2010.6,31.48,1400.5884454995253
DC,1981,0,14248.0,636000.0,2274.8,35.06,1635.0628930817609
DC,1982,0,15253.0,631000.0,2123.1,30.74,1448.0190174326465
DC,1983,0,16108.0,623000.0,1915.4,29.37,1235.6340288924557
DC,1984,0,17523.0,623000.0,1721.5,28.09,977.0465489566614
DC,1985,0,18539.0,626000.0,1624.8,23.48,835.4632587859425
DC,1986,0,19397.0,626000.0,1505.3,30.99,753.9936102236422
DC,1987,0,20434.0,622000.0,1610.3,36.17,717.3633440514469
DC,1988,0,22666.0,620000.0,1921.6,59.52,917.741935483871
DC,1989,0,24243.0,604000.0,2141.9,71.85,1083.112582781457
DC,1990,0,26117.0,606900.0,2458.2,77.77,1213.5442412259022
DC,1991,0,27527.0,598000.0,2453.3,80.6,1215.551839464883
DC,1992,0,29036.0,589000.0,2832.8,75.21,1266.383701188455
DC,1993,0,30311.0,578000.0,2921.8,78.55,1229.584775086505
DC,1994,0,31325.0,570000.0,2662.6,70.0,1107.1929824561403
DC,1995,0,32021.0,554000.0,2661.4,64.98,1238.9891696750901
DC,1996,0,33799.0,543000.0,2469.8,73.11,1186.7403314917128
DC,1997,0,35657.0,529000.0,2024.2,56.9,850.850661625709
DC,1998,0,38064.0,523000.0,1718.5,49.71,689.4837476099426
DC,1999,0,39679.0,519000.0,1627.7,46.44,644.3159922928709
DC,2000,0,43401.0,572059.0,1507.9,41.78,621.2645898412576
DC,2001,0,44809.0,573822.0,1602.4,40.26,658.74086389159
DC,2002,0,45124.0,569157.0,1637.9,46.38,673.6278390672521
DC,2003,0,45978.0,557620.0,1624.9,44.65,706.7537032387647
DC,2004,0,49986.0,554239.0,1369.4,35.72,577.7291024269314
DC,2005,0,52686.0,582049.0,1380.0,33.5,635.6853117177419
DC,2006,0,55384.0,581530.0,1508.4,29.06,658.4355063367325
DC,2007,0,59358.0,588292.0,1415.1,30.77,724.9801119172112
DC,2008,0,60609.0,591833.0,1437.7,31.43,748.5219648110193
DC,2009,0,60011.0,599657.0,1348.9,24.18,734.4198433437782
DC,2010,0,63190.0,604912.0,1326.8,21.82,714.9800301531462
